737,754,201,345,378,323,584,312,2,16,369,1819,1453,2621,2055,2,1353,233,246,15,402,164,21,60,333,485,426,254,695,447,453,802,304,3582,5170,420,576,7474,30217,591,1060,400,581,95,298,475,1801,375,396,205,305,1203,14991,176,133,875,214,549,30,745,1924,2139,1595,1065,183,1323,456,727,419,165,475,86,3266,624,61,1155,973,305,274,329,298,50
802,969,230,364,378,349,584,394,8,16,404,2121,1605,2863,2311,7,1380,306,258,32,479,194,25,67,361,503,446,315,743,492,655,841,427,4474,5962,459,794,8795,34109,752,1171,426,719,126,305,585,1988,396,457,283,334,1299,16169,188,157,972,233,562,31,820,2247,2449,1823,1161,194,1414,473,781,430,182,548,86,3424,767,70,1285,982,347,299,407,363,50
890,969,264,384,408,384,627,423,13,16,538,2415,1831,3084,2554,7,1462,509,293,45,556,212,60,80,377,531,465,382,821,525,888,897,529,5283,6408,533,906,9877,38226,864,1476,450,859,137,312,717,2100,416,515,368,377,1453,17361,189,163,1063,266,590,31,1054,2554,2738,1924,1267,210,1595,494,812,449,209,645,94,3563,865,88,1414,986,376,358,424,435,50
963,1075,302,414,566,444,639,455,23,17,575,2615,1950,3369,2946,12,1505,555,309,84,617,250,60,109,383,549,494,442,892,585,1128,934,712,5588,7443,579,1029,10897,42282,965,1624,471,901,155,343,848,2249,435,564,451,392,1563,18407,191,187,1201,316,634,104,1054,2985,3031,1962,1406,264,1746,501,865,466,273,794,94,3686,998,123,1528,987,398,394,482,591,50
1020,1181,367,443,566,444,648,495,50,27,645,2910,1988,3755,3383,14,1585,650,325,120,654,250,80,110,400,577,526,495,966,623,1694,977,883,6909,8251,624,1292,11811,47029,1056,1908,485,1109,156,382,993,2528,454,620,514,419,1720,19644,195,248,1373,346,693,204,1133,3417,3404,2240,1485,268,2281,480,951,489,298,897,94,3807,1165,164,1677,988,446,460,532,732,52
1086,1250,409,443,636,533,648,553,109,46,679,3235,2178,4015,3627,15,1655,658,370,165,708,319,80,150,409,593,564,586,1061,678,2036,997,1071,7657,9034,654,1452,12928,52167,1174,2200,534,1284,167,392,1094,2752,467,669,589,458,1885,20610,208,267,1495,382,781,433,1265,3904,3737,2748,1579,275,2561,483,1091,506,359,1072,152,3930,1302,218,1790,989,458,491,571,732,52
1135,1373,454,484,636,574,657,574,169,48,715,3447,2319,4284,4102,21,1686,658,389,222,791,363,116,196,416,618,595,657,1156,733,2502,1021,1238,8271,9886,674,1815,14076,56956,1289,2447,581,1380,180,393,1215,2974,483,726,647,466,2039,21638,225,318,1597,458,835,602,1451,4256,4161,3163,1780,300,2954,492,1232,554,400,1225,152,4013,1349,330,1986,989,493,537,663,846,53
1220,1373,511,497,641,626,662,596,200,79,745,3849,2487,4445,4413,35,1749,730,408,259,919,404,135,196,433,635,616,713,1212,744,3089,1059,2369,8788,10524,764,2109,14829,61049,1438,2666,682,1488,196,397,1378,3234,502,766,708,476,2179,23049,235,333,1717,506,949,833,1451,4579,4471,3368,2054,330,4342,493,1295,568,443,1308,163,4100,1405,424,2092,989,509,581,736,846,73
1319,1423,584,497,641,638,671,623,239,130,779,4273,2612,4641,4848,94,1845,730,424,400,1021,438,164,256,446,661,633,790,1314,817,3858,1091,2693,9618,11278,804,2245,15922,65111,1560,2867,701,1488,214,407,1510,3400,539,814,797,499,2402,24811,255,368,1938,547,1075,977,1554,5717,4815,3465,2223,354,5256,502,1402,590,521,1319,304,4191,1490,482,2273,989,533,649,770,945,73
1364,1451,716,528,834,638,681,628,267,159,858,4604,2729,4863,5205,101,1934,820,482,500,1120,477,237,285,467,675,662,867,1415,895,4636,1124,3035,10180,11730,858,2460,16605,69392,1662,3105,715,1745,235,419,1688,3472,558,862,868,515,2605,27017,266,391,2118,630,1325,1261,1628,6836,5116,3646,2473,397,5897,508,1546,612,584,1462,351,4289,1565,621,2491,989,542,696,822,974,205
1417,1567,847,542,1042,654,684,643,314,196,961,4994,2804,5147,5575,161,2003,820,490,673,1184,518,286,294,475,685,695,963,1544,980,5883,1160,3619,10711,12442,901,2738,17768,74193,1712,3380,728,1828,257,426,1890,3574,577,923,950,567,2795,29406,289,412,2421,694,1604,1766,1715,8044,5546,3747,2709,441,6848,517,1615,631,641,1668,440,4370,1627,803,2738,989,548,771,833,986,205
1486,1567,986,546,1042,688,696,671,314,262,1039,5364,2843,5370,5955,203,2028,820,508,1073,1275,579,286,327,494,713,715,1011,1613,1190,7375,1188,4247,11129,13141,946,3183,18827,78546,1934,3630,742,1956,289,442,2143,3751,595,986,1039,569,2932,32332,317,438,2686,728,1832,2337,1795,9056,5972,3747,2776,465,7519,528,1676,665,717,1892,562,4453,1678,1012,2956,990,577,811,853,999,257
1562,1732,1171,557,1042,801,701,685,559,482,1097,5709,2970,5550,6356,248,2173,820,544,1695,1374,622,328,366,518,747,735,1079,1673,1310,9172,1205,4695,11524,13956,1009,3613,19606,82329,2049,4054,769,2111,294,457,2439,4016,612,1035,1106,643,3287,35408,342,446,2818,772,2057,3150,1975,10360,6501,4450,2852,493,9784,535,1852,665,822,2203,700,4529,1716,1231,3293,990,589,843,881,1008,257
1586,1870,1251,565,1154,847,709,707,689,670,1108,6074,3034,5687,6674,355,2272,848,563,2277,1448,688,328,402,539,800,750,1126,1735,1410,10149,1212,5358,11781,15472,1037,3864,20505,86306,2154,4465,835,2349,316,472,2785,4210,618,1087,1160,672,3651,38309,417,470,3157,820,2210,3736,1975,11130,6927,4965,2979,520,10303,543,1995,682,926,2511,861,4609,1758,1572,3512,990,612,880,921,1023,257
1616,1870,1320,576,1154,847,713,726,886,799,1149,6574,3115,5865,6934,500,2415,848,580,2277,1545,761,390,456,548,846,761,1182,1755,1458,12462,1220,6092,12051,15987,1083,4057,21100,90980,2264,4873,863,2620,384,477,3181,4273,626,1137,1210,688,4033,41495,479,479,3766,878,2376,4335,2142,12161,7213,7161,3105,564,11475,549,2135,695,991,2777,1066,4690,1804,1838,3842,990,630,912,937,1035,413
1648,1996,1423,581,1279,916,719,747,1058,1040,1185,8089,3223,6086,7202,599,2506,996,612,5232,1661,862,436,495,562,878,767,1222,1832,1512,15113,1248,6857,12297,16585,1110,4417,21657,95591,2378,5318,977,2759,430,494,3441,4467,642,1189,1239,700,4462,44605,556,494,4035,961,2512,5186,2208,14034,7525,7257,3233,598,12491,557,2289,708,1058,3102,1486,4763,1862,2144,4241,990,651,955,967,1072,413
1675,2397,1468,600,1279,952,728,780,1243,1176,1207,8928,3270,6086,7582,814,2605,996,631,6391,1763,954,480,536,584,894,772,1282,1884,1579,17660,1268,7428,12639,16934,1167,4761,22253,98674,2472,5690,1049,2967,473,510,3844,4658,649,1235,1283,756,4934,47593,665,508,4263,1031,2728,5621,2277,16170,7917,7466,3439,609,13489,563,2482,729,1098,3372,1981,4834,1869,2456,4557,990,655,999,1013,1077,475
1689,2562,1572,609,1550,1004,736,822,1486,1457,1258,9655,3281,6211,7918,961,2783,1017,650,7798,1888,996,528,576,609,929,784,1343,1955,1652,21157,1304,7851,12942,17448,1214,5202,23280,1.0179e+05,2548,5994,1089,3167,500,519,4219,4821,655,1285,1312,811,5369,50468,743,520,4489,1122,2979,6088,2443,18092,8273,7529,3439,703,14420,596,2601,746,1148,3764,2226,4902,1904,2948,4839,990,657,1026,1039,1089,564
