0,0.0092926,0.0046463,0,0,0,0,0.0092926,0.052271,0.25671,0.0011616,0.018585,0.008131,0.016262,0.033686,0.02207,0,0,0,0.13939,0.019747,0,0,0.0069694,0.031362,0.008131,0.0011616,0.0058079,0.029039,0.012777,0,0,0.010454,0.032524,0.023231,0.0011616,0.039493,0.04414,0.013939,0.013939,0.0069694,0.0046463,0.0034847,0,0,0.0011616,0,0,0.0034847,0,0,0.0092926,0.0034847,0.0023231,0.0046463,0.0011616,0,0.0046463,0.0023231,0.0023231,0.0046463,0,0,0,0,0,0,0,0,0.0046463,0.011616,0.0023231,0,0.0023231,0.0011616,0,0.0058079,0.010454,0.008131,0.0011616,0,0
0,0,0,0,0,0,0,0,0.0034847,0.0046463,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0.0023231,0,0.0011616,0,0.0023231,0.0023231,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0034847,0,0,0,0,0,0,0.0023231,0.013939,0,0,0,0,0.0046463,0.0011616,0.0011616,0,0,0.0069694,0,0,0,0.0011616,0,0.0023231,0.0034847,0,0.0034847,0.0023231,0.010454,0,0,0.0034847,0,0,0.0058079,0.0058079,0.0034847,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0.0011616,0.008131,0.0011616,0,0.0011616,0,0,0.0023231,0.0011616,0.0011616,0,0,0
0,0.0034847,0.0011616,0,0,0,0,0.0011616,0.0023231,0.077825,0,0.0011616,0.0023231,0.0023231,0.0046463,0.0046463,0,0,0,0.046463,0,0,0,0.0069694,0.0011616,0.0034847,0.0034847,0.0069694,0.041817,0.0011616,0.032524,0.0023231,0.0034847,0,0.0069694,0.0011616,0.0092926,0.013939,0.02207,0.0011616,0.0034847,0.0011616,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0.0011616,0.0011616,0,0,0,0,0,0,0,0,0,0.0023231,0,0.0023231,0.011616,0.0023231,0,0,0,0,0.0023231,0.0023231,0.0011616,0.0034847,0,0
0,0.0092926,0.0023231,0,0.0011616,0,0,0.0011616,0.020908,0.072018,0,0.013939,0.008131,0.0034847,0.0023231,0.0046463,0,0,0.0011616,0.049948,0.0046463,0,0,0,0,0,0,0,0,0.0011616,0.020908,0,0,0.0069694,0,0,0.0011616,0.019747,0.0023231,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013939,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0046463,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0.0011616,0.0011616,0,0.0011616,0,0,0,0.0011616,0.0046463,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0046463,0.018585,0,0.0023231,0,0.0011616,0.0023231,0,0,0,0,0.019747,0,0,0,0,0,0.0034847,0.0034847,0,0.0046463,0.0011616,0.039493,0,0.0058079,0.0092926,0.0011616,0,0,0.0034847,0.0046463,0.0034847,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011616,0.0092926,0.0011616,0,0,0,0,0.0069694,0.0069694,0.048786,0,0.0034847,0.0023231,0.0034847,0.008131,0.0069694,0.0023231,0,0,0.048786,0.0058079,0,0,0.011616,0,0.0011616,0.0034847,0.0092926,0.010454,0.0023231,0.04414,0.0023231,0.0058079,0.012777,0.024393,0.0011616,0.0034847,0,0.012777,0,0.010454,0,0.0011616,0,0,0,0,0,0.0011616,0,0,0.0023231,0,0,0.0011616,0,0,0.0034847,0.0011616,0,0.0011616,0,0,0,0,0,0,0,0,0,0.0034847,0.0011616,0,0,0,0,0.0034847,0.0011616,0,0,0,0
0,0.0023231,0.0069694,0,0.0011616,0,0.0011616,0.0023231,0.0092926,0.14868,0.0011616,0.0023231,0.0034847,0.008131,0.0023231,0.0069694,0.0011616,0.0023231,0,0.008131,0.0034847,0,0,0.0092926,0.0023231,0.0011616,0.016262,0.0023231,0.0069694,0.0023231,0.013939,0.0023231,0.0034847,0.02207,0.0023231,0.0046463,0.0046463,0.012777,0,0.0023231,0.0069694,0,0,0,0,0,0,0,0,0,0.0023231,0.020908,0.016262,0.0069694,0.0034847,0.0034847,0.018585,0.0046463,0.0034847,0,0.0011616,0,0,0,0,0,0,0.008131,0.0058079,0.008131,0.023231,0.0023231,0.0034847,0.0023231,0.0011616,0,0.008131,0.0023231,0.0011616,0,0.0011616,0
0,0,0,0,0,0,0,0,0,0.0023231,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0011616,0,0.013939,0,0,0.0011616,0.0011616,0,0.0034847,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0.0011616,0,0,0,0
